"NUMERO_PROCESSO_COMPRA";"URL_PORTAL_TRANSPARENCIA";"DATA_CADASTRAMENTO_PROCESSO";"OBJETO_PROCESSO";"URL_DOCUMENTOS_PROCESSO";"CODIGO_ORGAO_DEMANDANTE";"ORGAO_DEMANDANTE";"SITUACAO_PROCESSO";"PROCEDIMENTO_CONTRATACAO";"NUMERO_REGISTRO_PRECO";"URL_NUMERO_REGISTRO_PRECO";"NUMERO_CONTRATO";"URL_INTEGRA_CONTRATO";"CODIGO_ORGAO_CONTRATO";"ORGAO_CONTRATO";"DATA_PUBLICACAO";"INICIO_VIGENCIA";"FIM_VIGENCIA";"FIM_VIGENCIA_ATUALIZADA";"CPF_CNPJ_CONTRATADO";"CONTRATADO";"PROCESSO_SEI";"URL_PROCESSO_SEI";"CODIGO_ITEM_MATERIAL_SERVICO";"ITEM_MATERIAL_SERVICO";"CODIGO_UNIDADE_ORCAMENTARIA";"UNIDADE_ORCAMENTARIA";"LINHA_FORNECIMENTO";"CIDADE_ENTREGA";"QUANTIDADE_HOMOLOGADA";"VALOR_REFERENCIA_UNITARIO";"VALOR_HOMOLOGADO_UNITARIO";"VALOR_REFERENCIA";"VALOR_HOMOLOGADO"
"0510037 000125/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/22830/0/0/0/0/17638/7010010/92859/10758/322569/0510037000125-2020";2020-03-26;"MANUTENÇÃO CORRETIVA EM VENTILADORES PULMONARES DA MARCA DIXTAL.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0510037&numero=125&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"02.873.047/0001-95";"VITAE TECNOLOGIA EM MEDICINA LTDA - EPP";"2270.01.0011278/2020-05";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZ4thJFL3aD41mUdewfqOVgqHx_C0cn5sM0KUFryvhiD";1344072;"VALVULA PARA EQUIPAMENTOS MEDICO-HOSPITALARES - IDENTIFICACAO: VALVULA KIT VALVULA REG. O2 + VALVULA PROPORCIONAL - GRAPH; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: DIXTAL/DX-3010/3012; REFERENCIA: 3713R1V /  DR-0005U-0;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"MINAS GERAIS";1;4370,6;4370,6;4370,6;4370,6
"0510037 000125/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/22830/0/0/0/0/17638/7010010/92859/10758/322569/0510037000125-2020";2020-03-26;"MANUTENÇÃO CORRETIVA EM VENTILADORES PULMONARES DA MARCA DIXTAL.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0510037&numero=125&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"02.873.047/0001-95";"VITAE TECNOLOGIA EM MEDICINA LTDA - EPP";"2270.01.0011278/2020-05";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZ4thJFL3aD41mUdewfqOVgqHx_C0cn5sM0KUFryvhiD";1559222;"PLACA PARA EQUIPAMENTOS MED/HOSP. - IDENTIFICACAO: PLACA FONTE PRINCIPAL - GRAPH; EQUIPAMENTO: VENTILADOR PULMONAR; MARCA/MODELO: DIXTAL/DX3010; REFERENCIA: 3711R1V;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"MINAS GERAIS";1;1656,4;1656,4;1656,4;1656,4
"0518005 000036/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/18037/0/0/0/0/5958/48200220/155765/1456741/321242/0518005000036-2020";2020-03-20;"AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=36&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação - Por valor";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"03.479.428/0001-57";"ATUANTE COMERCIAL LTDA -ME";"2270.01.0011621/2020-56";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfHosv7CHKwKv6nG5zSy7lILjm3_gDalmMXv8MGC471p";1456741;"REGULADORES DE PRESSAO P/POSTO EM REDE CANALIZADA- FINALIDADE: REGULAR PRESSAO DE OXIGENIO; PRESSAO ENTRADA: MAXIMO 75 KGF/CM²(BAR); PRESSAO SAIDA: 0 A 7 KGF/CM²(BAR) REGULAVEL; VAZAO: APROXIMADAMENTE 94 M³/H; MATERIA-PRIMA: CORPO EM LATAO CROMADO;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"VALVULAS, REGISTROS E COMPONENTES";"MINAS GERAIS";10;290;220;2900;2200
"0518005 000036/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/18037/0/0/0/0/5958/48200220/155765/1456741/321242/0518005000036-2020";2020-03-20;"AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=36&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação - Por valor";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"03.479.428/0001-57";"ATUANTE COMERCIAL LTDA -ME";"2270.01.0011621/2020-56";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfHosv7CHKwKv6nG5zSy7lILjm3_gDalmMXv8MGC471p";1456750;"REGULADORES DE PRESSAO P/POSTO EM REDE CANALIZADA- FINALIDADE: REGULAR PRESSAO DE AR COMPRIMIDO MEDICINAL; PRESSAO ENTRADA: MAXIMO DE 75 KGF/CM²(BAR); PRESSAO SAIDA: 0 A 7 KGF/CM²(BAR) REGULAVEL; VAZAO: APROXIMADAMENTE 94 M³/H; MATERIA-PRIMA: CORPO EM LATAO CROMADO;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"VALVULAS, REGISTROS E COMPONENTES";"MINAS GERAIS";18;280;220;5040;3960
"0518005 000036/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/18037/0/0/0/0/5958/48200220/155765/1456741/321242/0518005000036-2020";2020-03-20;"AQUISIÇÃO DE REGULADORES DE PRESSÃO PARA CILINDRO DE OXIGENIO E REDE CANALIZADA DE OXIGÊNIO E AR COMPRIMIDO.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=36&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação - Por valor";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;"INEXISTENTE";"2270.01.0011621/2020-56";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfHosv7CHKwKv6nG5zSy7lILjm3_gDalmMXv8MGC471p";169323;"REGULADOR DE PRESSAO - TIPO: PARA CILINDRO, COM FLUXOMETRO; APLICACAO: OXIGENIO (BILHA LONGA); PRESSAO ENTRADA: 200 KG/CM2; PRESSAO SAIDA: 3,5 KGF/CM2; VAZAO: 15 L/MIN; MATERIA-PRIMA: LATAO CROMADO;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"CILINDROS PARA GASES, COMPONENTES E ACESSORIOS";"MINAS GERAIS";0;400;0;1200;0
"0518005 000037/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/19-05-2020/1831008/0/0/33763/0/0/0/0/15854/65230647/3299/61204/322642/0518005000037-2020";2020-03-23;"aquisição de PINÇA HEMOSTaTICA KELLY para  o HRAD/FHEMIG";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=37&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação - Por valor";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"04.956.527/0001-45";"ORION COMERCIO DE ARTIGOS MEDICOS LTDA";"2270.01.0011840/2020-60";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNdDJEAKy7_1KkCMtnIfGZ81gZ2XHlSBUgaC2tB8vj9mX";61204;"PINCA HEMOSTATICA - MATERIA-PRIMA: ACO INOX; FORMATO PONTA: RETA; TIPO: KELLY; MEDIDAS: 16CM;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"INSTRUMENTOS E EQUIPAMENTOS ODONTOLOGICOS, COMPONENTES E ACESSORIOS";"Patos de Minas";5;38,8;37,6;194;188
"0518005 000134/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/06-10-2020/1831008/0/0/21790/0/0/0/0/12115/68202091/69957/859427/331419/0518005000134-2020";2020-08-14;"Contratação emergencial de empresa especializada na prestação de serviços de locação de 01 (um) Analisador Automático de Gases Sanguíneos com fornecimento parcelado de reagentes para o HRAD/FHEMIG.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=134&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9262664;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164773";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";2020-09-30;2020-09-30;NA;2021-02-28;"22.307.771/0001-69";"MICROMINAS LTDA";"2270.01.0032054/2020-04";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNU9f7d2UqjofRYtTq9k6MEGJuFOmqy49lxSmB4EKi2un";84620;"LOCACAO DE ANALISADOR AUTOMATICO DE GASOMETRIA.INCLUI A MANUTENCAO CORRETIVA E PREVENTIVA, PECAS, REAGENTES E INSUMOS";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"LOCACAO DE EQUIPAMENTOS, ARTIGOS E MOBILIARIO HOSPITALAR, ODONTOLOGICOE LABORATORIAL";"Patos de Minas";0;22800;22800;22800;22800
"0518005 000134/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/06-10-2020/1831008/0/0/21790/0/0/0/0/12115/68202091/69957/859427/331419/0518005000134-2020";2020-08-14;"Contratação emergencial de empresa especializada na prestação de serviços de locação de 01 (um) Analisador Automático de Gases Sanguíneos com fornecimento parcelado de reagentes para o HRAD/FHEMIG.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0518005&numero=134&ano=2020";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9262664;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164773";2270;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";2020-09-30;2020-09-30;NA;2021-02-28;"22.307.771/0001-69";"MICROMINAS LTDA";"2270.01.0032054/2020-04";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNU9f7d2UqjofRYtTq9k6MEGJuFOmqy49lxSmB4EKi2un";859427;"REAGENTE PARA DETERMINACAO DE GASOMETRIA - APLICACAO: EM ANALISADOR TOTALMENTE AUTOMATIZADO;";2271;"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"REAGENTES E PRODUTOS QUIMICOS";"Patos de Minas";9000;7,35;7,35;66150;66150
"1250084 000010/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831094/0/0/61994/0/0/0/0/21797/84950030/216609/1754467/322336/1250084000010-2020";2020-04-09;"Máscaras facial, fabricadas em tecido de tricoline, composto de, no mínimo, 97% de algodão.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1250084&numero=10&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9245786;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162617";1250;"POLICIA MILITAR DE MINAS GERAIS";2020-04-22;2020-04-18;2020-07-17;2020-07-17;"36.279.930/0001-73";"M. M. M. COELHO LTDA";"1250.01.0002197/2020-92";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZ4RDZf2aqMM_baKMKhAG540znE_9IPMD0Qv4g2Gqu3K";1754467;"MASCARA DE PROTECAO -  MODELO: FACIAL; MATERIA-PRIMA: ALGODAO, TRICOLINE; FILTRO: NAO APLICAVEL; CLASSE DO FILTRO: NAO APLICAVEL; PROTECAO: VIAS AREAS SUPERIORES; VALVULA: NAO APLICAVEL; VISOR: NAO APLICAVEL; FIXACAO: ARGOLAS ELASTICAS;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTOS,COMPONENTES E ACESSORIOS PARA PROTECAO INDIVIDUAL - EPI";"Belo Horizonte";1e+05;2,6;2,6;260000;260000
"1255302 000022/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/59610/0/0/0/0/17150/68202490/98000/1143719/320866/1255302000022-2020";2020-03-17;"Testes para identificação de vírus respiratórios (influenza A/B rapid).";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=22&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"25.261.528/0001-45";"PRO J VENDAS LTDA";"1250.01.0001547/2020-85";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNeaKOyqvG04Bo0t4X9FKDGMkllqDVoicYgfgOun_woYt";1143719;"TESTE PARA IDENTIFICACAO DE VIRUS RESPIRATORIOS - TESTE: DE CROMATOGRAFIA EM TIRAS; FINALIDADE: DETECCAO RAPIDA E QUALITATIVA DE ANTIGENOS; USO: PARA DIAGNOSTICO IN VITRO; UTILIZACAO: DE ANTIGENOS DO VIRUS INFLUENZA DO TIPO A E B; TIPO: ATRAVES DE AMOSTRAS DE SWAB NASAL E NASOFARINGE;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"REAGENTES E PRODUTOS QUIMICOS";"Belo Horizonte";1000;19,2;19,2;19200;19200
"1255302 000032/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/54440/0/0/0/0/9103/65155203/214376/1752073/321090/1255302000032-2020";2020-03-24;"Filtros para sistema respiratório.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=32&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"05.652.247/0001-06";"LUMIAR HEALTH BUILDERS EQUIPAMENTOS HOSPITALARES LTDA";"1250.01.0001632/2020-21";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNRsv_7JmsN9Fl91GrEqBbP52-oQcWwCA20a9qsJARRaH";1752073;"FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: VIA EXALATORIA DE VENTILADORES, INDIVIDUAL; TIPO: ESTERIL,DESCARTAVEL, 99,99% EFICIENCIA FILTRACAO;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";200;20,5;20,5;4100;4100
"1255302 000043/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/61988/0/0/0/0/12259/9030930/98759/32212/322136/1255302000043-2020";2020-04-07;"Contratação de Serviço de confecção de máscaras PARA ENFRENTAMENTO DO COVID-19
SEI:1250.01.0002027/2020-26";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=43&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9245784;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162616";1250;"POLICIA MILITAR DE MINAS GERAIS";2020-04-15;2020-04-15;NA;2020-10-14;"24.765.194/0001-84";"EAGLE INDUSTRIA E COMERCIO DE CONFECCOES LTDA - ME";"1250.01.0002027/2020-26";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNTtWPcoUTEo2jN3h96l-0j-5mn5ZCXsv2gIQ5cAc9y4y";32212;"SERVICOS DE CONFECCAO DE ITENS EM TNT (TECIDO NAO TECIDO)";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"SERVICOS DE CONFECCAO DE ITENS DE COURO,PLASTICO,MADEIRA E CORRELATOS,PARA USO DIVERSOS";"Belo Horizonte";0;125000;125000;125000;125000
"1255302 000062/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/22828/0/0/0/0/7863/65181492/55147/831786/326162/1255302000062-2020";2020-05-12;"EQUIPAMENTO MÉDICO-HOSPITALAR (LARINGOSCÓPIOS) PARA ENFRENTAMENTO DO COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=62&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9251379;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163602";1250;"POLICIA MILITAR DE MINAS GERAIS";2020-07-04;2020-07-04;2021-07-03;2021-01-03;"95.433.397/0001-11";"COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.";"1250.01.0002866/2020-71";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZzjvYCM1yjxbhzEKFuovWcpIIDZFpPMBjkv7lrw9MSU";538663;"LARINGOSCOPIO - TIPO: PORTATIL, PEDIATRICO/NEONATAL;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";5;2675;2675;13375;13375
"1255302 000062/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/22828/0/0/0/0/7863/65181492/55147/831786/326162/1255302000062-2020";2020-05-12;"EQUIPAMENTO MÉDICO-HOSPITALAR (LARINGOSCÓPIOS) PARA ENFRENTAMENTO DO COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=62&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9251379;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163602";1250;"POLICIA MILITAR DE MINAS GERAIS";2020-07-04;2020-07-04;2021-07-03;2021-01-03;"95.433.397/0001-11";"COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.";"1250.01.0002866/2020-71";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZzjvYCM1yjxbhzEKFuovWcpIIDZFpPMBjkv7lrw9MSU";831786;"LARINGOSCOPIO - TIPO: ADULTO;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";5;1425;1425;7125;7125
"1255302 000062/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/22828/0/0/0/0/7863/65181492/55147/831786/326162/1255302000062-2020";2020-05-12;"EQUIPAMENTO MÉDICO-HOSPITALAR (LARINGOSCÓPIOS) PARA ENFRENTAMENTO DO COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=62&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9251379;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163602";1250;"POLICIA MILITAR DE MINAS GERAIS";2020-07-04;2020-07-04;2021-07-03;2021-01-03;"95.433.397/0001-11";"COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.";"1250.01.0002866/2020-71";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNZzjvYCM1yjxbhzEKFuovWcpIIDZFpPMBjkv7lrw9MSU";831786;"LARINGOSCOPIO - TIPO: ADULTO;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";16;1675;1675;26800;26800
"1255302 000065/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/14-07-2020/1831094/0/0/58308/0/0/0/0/2698/65100247/219105/1757032/324065/1255302000065-2020";2020-05-15;"Curativo de  Poliuretano para usuários do sistema de saúde da PMMG.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1255302&numero=65&ano=2020";1250;"POLICIA MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"54.858.014/0005-01";"ESSITY SOLUCOES MEDICAS DO BRASIL   COMERCIO E DISTRIBUICAO LTDA.";"1250.01.0002470/2020-93";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNTgldH9Sjxb59LbzLEZdvMK4zi6iCmX4HSg4q19Fk3Jm";1757032;"CURATIVO DE POLIURETANO - COMPOSICAO: ESPUMA DE POLIURETANO REVESTIDA POR SILICONE; APRESENTACAO: 15CM X 15CM, COM BORDA ADESIVA DE SILICONE;";1251;"POLICIA MILITAR DO ESTADO DE MINAS GERAIS";"MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR";"Belo Horizonte";300;70;70;21000;21000
